Link,GName,Structure,Description
https://go.drugbank.com/drugs/DB08816,Ticagrelor,https://go.drugbank.com/structures/DB08816/image.svg,"A P2Y12 platelet inhibitor used in patients with a history of myocardial infarction or with acute coronary syndrome (ACS) to prevent future myocardial infarction, stroke and cardiovascular death."
https://go.drugbank.com/drugs/DB01607,Ticarcillin,https://go.drugbank.com/structures/DB01607/image.svg,A beta lactam antibiotic used to treat a variety of infections in the body.
https://go.drugbank.com/drugs/DB00208,Ticlopidine,https://go.drugbank.com/structures/DB00208/image.svg,"A platelet aggregation inhibitor used in the prevention of conditions associated with thrombi, such as stroke and transient ischemic attacks (TIA)."
https://go.drugbank.com/drugs/DB00560,Tigecycline,https://go.drugbank.com/structures/DB00560/image.svg,A glycylcycline antibiotic used to treat a number of susceptible bacterial infections.
https://go.drugbank.com/drugs/DB11815,Tilarginine,https://go.drugbank.com/structures/DB11815/image.svg,"Tilarginine has been investigated for the basic science, treatment, and diagnostic of Obesity, Type 2 Diabetes, Ocular Physiology, and Regional Blood Flow."
https://go.drugbank.com/drugs/DB13222,Tilbroquinol,https://go.drugbank.com/structures/DB13222/image.svg,"Tilbroquinol was approved in France, Morocco, and Saudi Arabia but it has been withdrawn in France and Saudi Arabia markets mainly due to its hepatotoxicity risk outweighing the drug benefit..."
https://go.drugbank.com/drugs/DB15373,Tilmanocept,https://go.drugbank.com/structures/DB15373/image.svg,Tilmanocept is under investigation in clinical trial NCT03241446 (Pharmacokinetics and Dosimetry of Tc 99m Tilmanocept Following a Single Intravenous Dose Administration in Male and Female Subjects Diagnosed With Rheumatoid Arthritis...
https://go.drugbank.com/drugs/DB01133,Tiludronic acid,https://go.drugbank.com/structures/DB01133/image.svg,A bisphosphonate used for the treatment of Paget's disease of bone.
https://go.drugbank.com/drugs/DB00373,Timolol,https://go.drugbank.com/structures/DB00373/image.svg,A non-selective beta adrenergic blocker used in the treatment of elevated intraocular pressure in ocular hypertension or open angle glaucoma.
https://go.drugbank.com/drugs/DB00911,Tinidazole,https://go.drugbank.com/structures/DB00911/image.svg,"A nitroimidazole used to treat trichomoniasis, giardiasis, amebiasis, and bacterial vaginosis."
https://go.drugbank.com/drugs/DB06822,Tinzaparin,https://go.drugbank.com/structures/DB06822/image.svg,A low molecular weight heparin used for the treatment of acute symptomatic deep vein thrombosis with or without pulmonary embolism when administered in conjunction with warfarin.
https://go.drugbank.com/drugs/DB01007,Tioconazole,https://go.drugbank.com/structures/DB01007/image.svg,An imidazole antifungal used to treat vulvovaginal candidiasis.
https://go.drugbank.com/drugs/DB00352,Tioguanine,https://go.drugbank.com/structures/DB00352/image.svg,"A purine analogue antineoplastic agent used for the induction of remission, and for remission consolidation in patients with acute nonlymphocytic anemias."
https://go.drugbank.com/drugs/DB06823,Tiopronin,https://go.drugbank.com/structures/DB06823/image.svg,A thiol agent indicated for the prevention of kidney stone formation in patients with severe homozygous cystinuria.
https://go.drugbank.com/drugs/DB01409,Tiotropium,https://go.drugbank.com/structures/DB01409/image.svg,A long-acting bronchodilator used in the management of chronic obstructive pulmonary disease (COPD).
https://go.drugbank.com/drugs/DB09343,Tipiracil,https://go.drugbank.com/structures/DB09343/image.svg,A thymidine phosphorylase inhibitor used as an adjunct treatment of adult patients with certain types of gastric or colorectal malignancies.
https://go.drugbank.com/drugs/DB00932,Tipranavir,https://go.drugbank.com/structures/DB00932/image.svg,A protease inhibitor used to treat HIV-1 resistant to more than 1 protease inhibitor.
https://go.drugbank.com/drugs/DB06137,Tirbanibulin,https://go.drugbank.com/structures/DB06137/image.svg,A tyrosine kinase and tubulin inhibitor used to treat actinic keratosis on the face or scalp.
https://go.drugbank.com/drugs/DB00775,Tirofiban,https://go.drugbank.com/structures/DB00775/image.svg,A platelet aggregation inhibitor used to prevent thrombotic events in non-ST elevated acute coronary syndrome.
https://go.drugbank.com/drugs/DB09536,Titanium dioxide,https://go.drugbank.com/structures/DB09536/image.svg,A sunscreen agent found in sunscreens that absorbs UV rays.
https://go.drugbank.com/drugs/DB11800,Tivozanib,https://go.drugbank.com/structures/DB11800/image.svg,A kinase inhibitor to treat adult patients with renal cell carcinoma (RCC) who have failed prior systemic therapies or experienced relapsed disease.
https://go.drugbank.com/drugs/DB09091,Tixocortol,https://go.drugbank.com/structures/DB09091/image.svg,"A corticosteroid used for the symptomatic treatment of rhinitis, pharyngitis, and ulcerative colitis."
https://go.drugbank.com/drugs/DB00697,Tizanidine,https://go.drugbank.com/structures/DB00697/image.svg,An alpha-2 adrenergic agonist used for the short-term treatment of muscle spasticity.
https://go.drugbank.com/drugs/DB00684,Tobramycin,https://go.drugbank.com/structures/DB00684/image.svg,"An aminoglycoside antibiotic used to treat cystic fibrosis-associated bacterial, lower respiratory tract, urinary tract, eye, skin, bone, and skin structure infections."
https://go.drugbank.com/drugs/DB01056,Tocainide,https://go.drugbank.com/structures/DB01056/image.svg,An orally active class 1b antiarrhythmic agent that interferes with cardiac sodium channels and typically used to treat ventricular arrhythmias.
https://go.drugbank.com/drugs/DB11635,Tocofersolan,https://go.drugbank.com/structures/DB11635/image.svg,A derivative of alpha tocopherol used to treat vitamin E deficiencies.
https://go.drugbank.com/drugs/DB11251,Tocopherol,https://go.drugbank.com/structures/DB11251/image.svg,"Tocopherol can be used as a dietary supplement for patients with a deficit of vitamin E; this is mainly prescribed in the alpha form. Vitamin E deficiency is rare, and..."
https://go.drugbank.com/drugs/DB08895,Tofacitinib,https://go.drugbank.com/structures/DB08895/image.svg,"A Janus kinase (JAK) inhibitor used to treat rheumatic conditions, such as rheumatoid arthritis and ankylosing spondylitis, and ulcerative colitis."
https://go.drugbank.com/drugs/DB00839,Tolazamide,https://go.drugbank.com/structures/DB00839/image.svg,A sulfonylurea used in the treatment of non insulin dependent diabetes mellitus.
https://go.drugbank.com/drugs/DB00797,Tolazoline,https://go.drugbank.com/structures/DB00797/image.svg,A vasodilator used to treat pulmonary artery anomalies.
https://go.drugbank.com/drugs/DB01124,Tolbutamide,https://go.drugbank.com/structures/DB01124/image.svg,A sulfonylurea used to treat hyperglycemia in patients with type 2 diabetes mellitus.
https://go.drugbank.com/drugs/DB00323,Tolcapone,https://go.drugbank.com/structures/DB00323/image.svg,A catechol-O-methyltransferase (COMT) inhibitor used as adjunct therapy in the symptomatic management of idiopathic Parkinson's disease.
https://go.drugbank.com/drugs/DB01344,Tolevamer,https://go.drugbank.com/structures/DB01344/image.svg,A potassium-binding resin used in the treatment of hyperkalemia.
https://go.drugbank.com/drugs/DB09216,Tolfenamic acid,https://go.drugbank.com/structures/DB09216/image.svg,"In the information for tolfenamic acid, it is stated that this drug, being an NSAID, is effective in treating the pain associated with the acute attack of migraines in adults."
https://go.drugbank.com/drugs/DB00500,Tolmetin,https://go.drugbank.com/structures/DB00500/image.svg,"An NSAID used to treat acute flares of various painful conditions and used for the long term management of osteoarthritis, rheumatoid arthritis, and juvenile arthritis."
https://go.drugbank.com/drugs/DB00525,Tolnaftate,https://go.drugbank.com/structures/DB00525/image.svg,An antifungal agent used to treat various skin infections caused by fungi.
https://go.drugbank.com/drugs/DB01036,Tolterodine,https://go.drugbank.com/structures/DB01036/image.svg,"A muscarinic receptor antagonist used to treat overactive bladder with urinary incontinence, urgency, and frequency."
https://go.drugbank.com/drugs/DB06212,Tolvaptan,https://go.drugbank.com/structures/DB06212/image.svg,A selective vasopressin V2-receptor antagonist to slow kidney function decline in patients at risk for rapidly progressing autosomal dominant polycystic kidney disease (ADPKD). Also used to treat hypervolemic and euvolemic hyponatremia.
https://go.drugbank.com/drugs/DB00273,Topiramate,https://go.drugbank.com/structures/DB00273/image.svg,An anticonvulsant drug used in the control of epilepsy and in the prophylaxis and treatment of migraines.
https://go.drugbank.com/drugs/DB01030,Topotecan,https://go.drugbank.com/structures/DB01030/image.svg,"An antineoplastic agent used to treat ovarian cancer, small cell lung cancer, or cervical cancer."
https://go.drugbank.com/drugs/DB00214,Torasemide,https://go.drugbank.com/structures/DB00214/image.svg,"A diuretic used to treat hypertension and edema associated with heart failure, renal failure, or liver disease."
https://go.drugbank.com/drugs/DB00539,Toremifene,https://go.drugbank.com/structures/DB00539/image.svg,A first generation nonsteroidal selective estrogen receptor modulator used to treat certain breast cancers.
https://go.drugbank.com/drugs/DB05109,Trabectedin,https://go.drugbank.com/structures/DB05109/image.svg,An alkylating agent approved for the treatment of unresectable or metastatic soft tissue sarcoma (liposarcoma or leiomyosarcoma).
https://go.drugbank.com/drugs/DB00193,Tramadol,https://go.drugbank.com/structures/DB00193/image.svg,A centrally-acting opioid agonist and SNRI (serotonin/norepinephrine reuptake inhibitor) used for the management of moderate to severe pain in adults.
https://go.drugbank.com/drugs/DB08911,Trametinib,https://go.drugbank.com/structures/DB08911/image.svg,"A kinase inhibitor used alone or in combination with dabrafenib to treat patients with cancers with specific BRAF mutations, such as melanoma and non-small cell lung cancer."
https://go.drugbank.com/drugs/DB00519,Trandolapril,https://go.drugbank.com/structures/DB00519/image.svg,"A prodrug of an ACE inhibitor used to treat hypertension, congestive heart failure, and to improve survival following a myocardial infarction."
https://go.drugbank.com/drugs/DB00302,Tranexamic acid,https://go.drugbank.com/structures/DB00302/image.svg,"An antifibrinolytic used to reduce or prevent hemorrhagic episodes, especially in the context of hyperfibrinolytic disorders."
https://go.drugbank.com/drugs/DB00752,Tranylcypromine,https://go.drugbank.com/structures/DB00752/image.svg,A monoamine oxidase inhibitor used to treat major depressive disorder.
https://go.drugbank.com/drugs/DB00287,Travoprost,https://go.drugbank.com/structures/DB00287/image.svg,A prostaglandin analog used in the treatment of elevated intraocular pressure due to open angle glaucoma or ocular hypertension.
https://go.drugbank.com/drugs/DB00656,Trazodone,https://go.drugbank.com/structures/DB00656/image.svg,A serotonin uptake inhibitor used to treat major depressive disorder.
https://go.drugbank.com/drugs/DB11678,Treosulfan,https://go.drugbank.com/structures/DB11678/image.svg,"Treosulfan is under investigation in Allogeneic Haematopoietic Stem Cell Transplantation. Treosulfan has been investigated for the treatment of Lymphoblastic Leukemia, Acute, Childhood."
https://go.drugbank.com/drugs/DB00374,Treprostinil,https://go.drugbank.com/structures/DB00374/image.svg,A prostacyclin vasodilator for the treatment of pulmonary arterial hypertension to relieve exercise associated symptoms and to prevent clinical deterioration after stopping epoprostenol.
https://go.drugbank.com/drugs/DB00755,Tretinoin,https://go.drugbank.com/structures/DB00755/image.svg,"A vitamin A derivative used to treat acne vulgaris and certain types of promyelocytic leukemia, as well as various skin conditions in over-the-counter medications."
https://go.drugbank.com/drugs/DB00620,Triamcinolone,https://go.drugbank.com/structures/DB00620/image.svg,A glucocorticoid used to treat a wide variety of inflammatory conditions of organ systems and tissues.
https://go.drugbank.com/drugs/DB00384,Triamterene,https://go.drugbank.com/structures/DB00384/image.svg,A potassium-sparing diuretic used in the treatment of edema and in the management of hypertension.
https://go.drugbank.com/drugs/DB00897,Triazolam,https://go.drugbank.com/structures/DB00897/image.svg,A benzodiazepine used for short term treatment of insomnia.
https://go.drugbank.com/drugs/DB01021,Trichlormethiazide,https://go.drugbank.com/structures/DB01021/image.svg,Used in the treatment of oedema (including that associated with heart failure) and hypertension.
https://go.drugbank.com/drugs/DB11152,Trichloroacetate,https://go.drugbank.com/structures/DB11152/image.svg,"Trichloroacetate, or trichloroacetic acid, is a strong acid prepared by the reaction of chlorine with acetic acid in the presence of a suitable catalyst. In clinical chemistry and biochemistry, it..."
https://go.drugbank.com/drugs/DB13323,Trichloroethylene,https://go.drugbank.com/structures/DB13323/image.svg,"Trichloroethylene is a halocarbon commonly used as an industrial solvent, not to be confused with the similar 1,1,1-trichloroethane, also known as chlorothene. It has been sold under a variety of..."
https://go.drugbank.com/drugs/DB11295,Trichophyton verrucosum,https://go.drugbank.com/structures/DB11295/image.svg,Trichophyton verrucosum is a fungus which can provoke allergic reactions. Trichophyton verrucosum extract is used in allergenic testing.
https://go.drugbank.com/drugs/DB12245,Triclabendazole,https://go.drugbank.com/structures/DB12245/image.svg,An anthelmintic drug used to treat fascioliasis.
https://go.drugbank.com/drugs/DB11155,Triclocarban,https://go.drugbank.com/structures/DB11155/image.svg,An antibacterial agent used in liquid soaps and body washes.
https://go.drugbank.com/drugs/DB06753,Triclofos,https://go.drugbank.com/structures/DB06753/image.svg,Not Annotated
https://go.drugbank.com/drugs/DB08604,Triclosan,https://go.drugbank.com/structures/DB08604/image.svg,"An antimicrobial agent in clinical setting for disinfection, and prevention of spread and growth of bacteria, fungus, and mildew."
https://go.drugbank.com/drugs/DB06824,Triethylenetetramine,https://go.drugbank.com/structures/DB06824/image.svg,A copper chelating agent used for the management of Wilson's disease in cases where penicillamine therapy is clinically inappropriate.
https://go.drugbank.com/drugs/DB12808,Trifarotene,https://go.drugbank.com/structures/DB12808/image.svg,A topical retinoid indicated for the treatment of acne vulgaris.
https://go.drugbank.com/drugs/DB00831,Trifluoperazine,https://go.drugbank.com/structures/DB00831/image.svg,"A phenothiazine used to treat depression, anxiety, and agitation."
https://go.drugbank.com/drugs/DB00508,Triflupromazine,https://go.drugbank.com/structures/DB00508/image.svg,Used mainly in the management of psychoses. Also used to control nausea and vomiting.
https://go.drugbank.com/drugs/DB00432,Trifluridine,https://go.drugbank.com/structures/DB00432/image.svg,"A nucleoside metabolic inhibitor used to treat keratoconjunctivitis and epithelial keratitis caused by simplex virus, and as a part of chemotherapy for certain types of metastatic gastrointestinal cancers."
https://go.drugbank.com/drugs/DB08814,Triflusal,https://go.drugbank.com/structures/DB08814/image.svg,A medication related to acetylsalicylic acid with antithrombotic effects used in the treatment of thromboembolic diseases.
https://go.drugbank.com/drugs/DB11677,Triheptanoin,https://go.drugbank.com/structures/DB11677/image.svg,Triheptanoin is a medium chain triglyceride indicated to provide calories and fatty acids to treat long chain fatty acid oxidation disorders.
https://go.drugbank.com/drugs/DB00376,Trihexyphenidyl,https://go.drugbank.com/structures/DB00376/image.svg,An antispasmodic drug used as an adjunct drug in the management of parkinsonism and as a treatment for extrapyramidal symptoms caused by drugs affecting the central nervous system (CNS).
https://go.drugbank.com/drugs/DB15442,Trilaciclib,https://go.drugbank.com/structures/DB15442/image.svg,A CDK4 and CDK6 inhibitor to reduce the risk of chemotherapy induced myelosuppression.
https://go.drugbank.com/drugs/DB01108,Trilostane,https://go.drugbank.com/structures/DB01108/image.svg,Used in the treatment of Cushing's syndrome. It is normally used in short-term treatment until permanent therapy is possible.
https://go.drugbank.com/drugs/DB09089,Trimebutine,https://go.drugbank.com/structures/DB09089/image.svg,A spasmolytic agent used for the symptomatic treatment of irritable bowel syndrome (IBS) and treatment of postoperative paralytic ileus following abdominal surgery.
https://go.drugbank.com/drugs/DB09069,Trimetazidine,https://go.drugbank.com/structures/DB09069/image.svg,A piperazine derivative indicated as an adjunct therapy in symptomatic treatment of stable angina pectoris.
https://go.drugbank.com/drugs/DB00347,Trimethadione,https://go.drugbank.com/structures/DB00347/image.svg,An anticonvulsant agent indicated for the control of treatment-refractory petit mal seizures.
https://go.drugbank.com/drugs/DB01116,Trimethaphan,https://go.drugbank.com/structures/DB01116/image.svg,For the controlled reduction of blood pressure during surgery and in the treatment of hypertensive emergencies.
https://go.drugbank.com/drugs/DB00662,Trimethobenzamide,https://go.drugbank.com/structures/DB00662/image.svg,An antiemetic used to treat postoperative nausea and vomiting and nausea associated with gastroenteritis.
https://go.drugbank.com/drugs/DB00440,Trimethoprim,https://go.drugbank.com/structures/DB00440/image.svg,"An antifolate antibiotic often used in combination with sulfamethoxazole to treat a number of infections, including those of the urinary tract, respiratory tract, and gastrointestinal tract."
https://go.drugbank.com/drugs/DB01157,Trimetrexate,https://go.drugbank.com/structures/DB01157/image.svg,A folate antagonist used for the treatment of moderate-to-severe Pneumocystis carinii pneumonia (PCP) in immunocompromised patients as an alternative therapy in combination with leucovorin.
https://go.drugbank.com/drugs/DB00726,Trimipramine,https://go.drugbank.com/structures/DB00726/image.svg,A tricyclic antidepressant used to treat depression.
https://go.drugbank.com/drugs/DB04571,Trioxsalen,https://go.drugbank.com/structures/DB04571/image.svg,"A psoralen derivative that has been used in combination with UV light to treat vitiligo, but has been discontinued by its manufacturer."
https://go.drugbank.com/drugs/DB00792,Tripelennamine,https://go.drugbank.com/structures/DB00792/image.svg,"A histamine H1 antagonist used to treat hypersensitivity reactions, coughs, and the common cold."
https://go.drugbank.com/drugs/DB00427,Triprolidine,https://go.drugbank.com/structures/DB00427/image.svg,"A sedating antihistamine combined with pseudoephedrine and guaifenesin in various types of cold and allergy medications to relieve allergy symptoms, hay fever and common cold symptoms, and to aid in sleep."
https://go.drugbank.com/drugs/DB06825,Triptorelin,https://go.drugbank.com/structures/DB06825/image.svg,A GnRH agonist indicated for the palliative treatment of advanced prostate cancer.
https://go.drugbank.com/drugs/DB13711,Tritoqualine,https://go.drugbank.com/structures/DB13711/image.svg,Not Annotated
https://go.drugbank.com/drugs/DB06045,Trofinetide,https://go.drugbank.com/structures/DB06045/image.svg,A drug used to treat Rett syndrome in children and adults.
https://go.drugbank.com/drugs/DB00197,Troglitazone,https://go.drugbank.com/structures/DB00197/image.svg,"For the treatment of Type II diabetes mellitus. It is used alone or in combination with a sulfonylurea, metformin, or insulin as an adjunct to diet and exercise."
https://go.drugbank.com/drugs/DB13747,Trolamine,https://go.drugbank.com/structures/DB13747/image.svg,"Trolamine is used as an alkalizing agent, surfactant, and counter-ion in cosmetic and pharmaceutical formulations . It is not considered to be an active pharmacological ingredient and so has no..."
https://go.drugbank.com/drugs/DB09373,Trolamine polypeptide oleate condensate,https://go.drugbank.com/structures/DB09373/image.svg,"Various ear diseases and infections are treated with eardrops containing triethanolamine polypeptide oleate-condensate, such as Cerumenex in the United States and Canada."
https://go.drugbank.com/drugs/DB11079,Trolamine salicylate,https://go.drugbank.com/structures/DB11079/image.svg,A medication used to relieve minor aches and pains of the muscles and joints.
https://go.drugbank.com/drugs/DB13179,Troleandomycin,https://go.drugbank.com/structures/DB13179/image.svg,For the treatment of bacterial infection.
https://go.drugbank.com/drugs/DB13288,Tromantadine,https://go.drugbank.com/structures/DB13288/image.svg,Tromantadine is marketed as Viru-Merz in the Czech Republic . It is an antiviral used in the treatment of herpes zoster and simplex.
https://go.drugbank.com/drugs/DB03754,Tromethamine,https://go.drugbank.com/structures/DB03754/image.svg,"A proton acceptor used for the prevention and correction of metabolic acidosis associated with various clinical conditions, such as cardiac bypass surgery."
https://go.drugbank.com/drugs/DB00809,Tropicamide,https://go.drugbank.com/structures/DB00809/image.svg,A muscarinic receptor antagonist used to induce mydriasis and cycloplegia for diagnostic procedures.
https://go.drugbank.com/drugs/DB11699,Tropisetron,https://go.drugbank.com/structures/DB11699/image.svg,A 5HT-3 receptor antagonist used as an antiemetic in the treatment of chemotherapy-induced nausea and vomiting.
https://go.drugbank.com/drugs/DB00209,Trospium,https://go.drugbank.com/structures/DB00209/image.svg,An antimuscarinic agent used to treat the symptoms of overactive bladder (OAB).
https://go.drugbank.com/drugs/DB00685,Trovafloxacin,https://go.drugbank.com/structures/DB00685/image.svg,An antibiotic used to treat gonorrhea and chlamydia.
https://go.drugbank.com/drugs/DB09158,Trypan blue free acid,https://go.drugbank.com/structures/DB09158/image.svg,"A dye used as a visualizing aid to stain the epiretinal membranes during ophthalmic surgical vitrectomy procedures, thereby facilitating removal of the tissue."
https://go.drugbank.com/drugs/DB11237,Trypsin,https://go.drugbank.com/structures/DB11237/image.svg,A naturally occurring proteolytic enzyme found in the digestive tract of mammals. Used clinically in combination with bromelain and rutosides in the treatment of some inflammatory conditions.
https://go.drugbank.com/drugs/DB00150,Tryptophan,https://go.drugbank.com/structures/DB00150/image.svg,An amino acid commonly found as a component of total parenteral nutrition.
https://go.drugbank.com/drugs/DB01199,Tubocurarine,https://go.drugbank.com/structures/DB01199/image.svg,Tubocurarine is a non-depolarizing neuromuscular blocking agent and the first identified curare alkaloid. Curare is one of the names used to describe plant-derived poisons used by indigenous South Americans to...
https://go.drugbank.com/drugs/DB11652,Tucatinib,https://go.drugbank.com/structures/DB11652/image.svg,A kinase inhibitor used to treat certain types of unresectable/metastatic HER-2 positive breast cancer.
https://go.drugbank.com/drugs/DB11120,Turpentine,https://go.drugbank.com/structures/DB11120/image.svg,A medication used to treat minor aches and pains of muscles and joints.
https://go.drugbank.com/drugs/DB06439,Tyloxapol,https://go.drugbank.com/structures/DB06439/image.svg,Tyloxapol is an inhaled surfactant that assists in removing and liquefying and removing bronchopulmonary secretions with mucus and pus. Tyloxapol is administered either through nebulized solution or a stream of...
https://go.drugbank.com/drugs/DB09340,Tyropanoic acid,https://go.drugbank.com/structures/DB09340/image.svg,For use in cholecystography (X-ray diagnosis/imaging of gallstones).
https://go.drugbank.com/drugs/DB00135,Tyrosine,https://go.drugbank.com/structures/DB00135/image.svg,An amino acid commonly found as a component in total parenteral nutrition.
https://go.drugbank.com/drugs/DB13503,Tyrothricin,https://go.drugbank.com/structures/DB13503/image.svg,A topical antibiotic with broad spectrum activity against Gram positive bacteria and some fungal infections.
https://go.drugbank.com/drugs/DB09270,Ubidecarenone,https://go.drugbank.com/structures/DB09270/image.svg,A cofactor found in various dietary supplements.
https://go.drugbank.com/drugs/DB11340,Ubiquinol,https://go.drugbank.com/structures/DB11340/image.svg,Ubiquinol (CoQH2) is a reduced form of coenzyme Q10 (CoQ10) that acts as an active antioxidant that prevents the initiation and propagation of lipid peroxidation in biological membranes and human...
https://go.drugbank.com/drugs/DB15328,Ubrogepant,https://go.drugbank.com/structures/DB15328/image.svg,An oral CGRP antagonist used in the acute treatment of migraine with or without aura.
https://go.drugbank.com/drugs/DB06267,Udenafil,https://go.drugbank.com/structures/DB06267/image.svg,A PDE5 inhibitor used to treat erectile dysfunction.
https://go.drugbank.com/drugs/DB08867,Ulipristal,https://go.drugbank.com/structures/DB08867/image.svg,A selective progesterone receptor modulator used for emergency contraception after unprotected intercourse or in a situation where a planned method of contraception has failed.
https://go.drugbank.com/drugs/DB00596,Ulobetasol,https://go.drugbank.com/structures/DB00596/image.svg,A lipocortin corticosteroid used to treat inflammatory and pruritic corticosteroid-responsive dermatoses.
https://go.drugbank.com/drugs/DB14989,Umbralisib,https://go.drugbank.com/structures/DB14989/image.svg,A kinase inhibitor used to treat rare forms of refractory lymphoma.
https://go.drugbank.com/drugs/DB09076,Umeclidinium,https://go.drugbank.com/structures/DB09076/image.svg,A long-acting muscarinic antagonist used as a long-term maintenance treatment of airflow obstruction in patients with chronic obstructive pulmonary disease (COPD).
https://go.drugbank.com/drugs/DB09377,Undecoylium chloride iodine complex,https://go.drugbank.com/structures/DB09377/image.svg,Not Annotated
https://go.drugbank.com/drugs/DB11117,Undecylenic acid,https://go.drugbank.com/structures/DB11117/image.svg,An antifungal used to treat tinea species infections.
https://go.drugbank.com/drugs/DB06826,Unoprostone,https://go.drugbank.com/structures/DB06826/image.svg,A prostaglandin analogue used to lower intraocular pressure in patients with open-angle glaucoma or ocular hypertension who are clinically unresponsive to other ocular antihypertensive agents.
https://go.drugbank.com/drugs/DB15091,Upadacitinib,https://go.drugbank.com/structures/DB15091/image.svg,"An oral Janus kinase (JAK)1-selective inhibitor used in the treatment of moderate to severe rheumatoid arthritis, active psoriatic arthritis, ankylosing spondylitis, and severe atopic dermatitis, including in patients who did not respond well to other therapies."
https://go.drugbank.com/drugs/DB00791,Uracil mustard,https://go.drugbank.com/structures/DB00791/image.svg,Used for its antineoplastic properties.
https://go.drugbank.com/drugs/DB03904,Urea,https://go.drugbank.com/structures/DB03904/image.svg,A keratolytic emollient used to treat hyperkeratotic lesions and moisturize the skin.
https://go.drugbank.com/drugs/DB09510,Urea C-13,https://go.drugbank.com/structures/DB09510/image.svg,A diagnostic agent used for the detection of urease associated with Helicobacter pylori in the human stomach and initial diagnosis or post-treatment monitoring of Helicobacter pylori infection in adults.
https://go.drugbank.com/drugs/DB09513,Urea C-14,https://go.drugbank.com/structures/DB09513/image.svg,A diagnostic agent used for the detection of urease associated with Helicobacter pylori in the human stomach and initial diagnosis or post-treatment monitoring of Helicobacter pylori infection in adults.
https://go.drugbank.com/drugs/DB04827,Urethane,https://go.drugbank.com/structures/DB04827/image.svg,"Urethane, formerly marketed as an inactive ingredient in Profenil injection, was determined to be carcinogenic and was removed from the Canadian, US, and UK markets in 1963."
https://go.drugbank.com/drugs/DB09144,Uridine triacetate,https://go.drugbank.com/structures/DB09144/image.svg,"A pyrimidine analog used for the reversal of overdose, regardless of the presence of symptoms, and early-onset, severe or life-threatening CNS toxicity or cardiotoxicity of fluorouracil or capecitabine."
https://go.drugbank.com/drugs/DB01586,Ursodeoxycholic acid,https://go.drugbank.com/structures/DB01586/image.svg,A bile acid used for the treatment of primary biliary cirrhosis (PBC).
https://go.drugbank.com/drugs/DB12107,Vaborbactam,https://go.drugbank.com/structures/DB12107/image.svg,A beta lactamase inhibitor used to treat complicated urinary tract infections.
https://go.drugbank.com/drugs/DB12255,Vadadustat,https://go.drugbank.com/structures/DB12255/image.svg,An oral hypoxia-inducible factor prolyl-hydroxylase inhibitor used to treat symptomatic anemia associated with chronic kidney disease in adults on chronic maintenance dialysis.
https://go.drugbank.com/drugs/DB00577,Valaciclovir,https://go.drugbank.com/structures/DB00577/image.svg,An guanine nucleoside antiviral used to treat herpes exacerbations.
https://go.drugbank.com/drugs/DB11915,Valbenazine,https://go.drugbank.com/structures/DB11915/image.svg,A vesicular monoamine transporter 2 inhibitor used to treat tardive dyskinesia and chorea associated with Huntington's disease.
https://go.drugbank.com/drugs/DB00580,Valdecoxib,https://go.drugbank.com/structures/DB00580/image.svg,A COX-2 inhibitor used to treat osteoarthritis and dysmenorrhoea.
https://go.drugbank.com/drugs/DB01610,Valganciclovir,https://go.drugbank.com/structures/DB01610/image.svg,An antiviral medication used to treat cytomegalovirus (CMV) retinitis in patients diagnosed with acquired immunodeficiency syndrome (AIDS).
https://go.drugbank.com/drugs/DB00161,Valine,https://go.drugbank.com/structures/DB00161/image.svg,An amino acid commonly found as a component of total parenteral nutrition.
https://go.drugbank.com/drugs/DB13910,Valproate bismuth,https://go.drugbank.com/structures/DB13910/image.svg,A medication used to treat laryngitis.
https://go.drugbank.com/drugs/DB00313,Valproic acid,https://go.drugbank.com/structures/DB00313/image.svg,An anticonvulsant used to control complex partial seizures and both simple and complex absence seizures.
https://go.drugbank.com/drugs/DB00385,Valrubicin,https://go.drugbank.com/structures/DB00385/image.svg,An anthracycline used intravesically in the treatment of BCG-resistant bladder carcinoma.
https://go.drugbank.com/drugs/DB00177,Valsartan,https://go.drugbank.com/structures/DB00177/image.svg,An angiotensin-receptor blocker used to manage hypertension alone or in combination with other antihypertensive agents and to manage heart failure in patients who are intolerant to ACE inhibitors.
https://go.drugbank.com/drugs/DB15114,Vamorolone,https://go.drugbank.com/structures/DB15114/image.svg,A synthetic glucocorticoid used as an anti-inflammatory and immunosuppressant in the management of Duchenne muscular dystrophy (DMD).
https://go.drugbank.com/drugs/DB13971,Vanadium,https://go.drugbank.com/structures/DB13971/image.svg,A micronutrient used in some multivitamins and parenteral nutrition.
https://go.drugbank.com/drugs/DB00512,Vancomycin,https://go.drugbank.com/structures/DB00512/image.svg,A glycopeptide antibiotic used to treat severe but susceptible bacterial infections such as MRSA (methicillin-resistant Staphylococcus aureus) infections.
https://go.drugbank.com/drugs/DB05294,Vandetanib,https://go.drugbank.com/structures/DB05294/image.svg,An antineoplastic kinase inhibitor used to treat symptomatic or progressive medullary thyroid cancer in patients with unresectable locally advanced or metastatic disease.
https://go.drugbank.com/drugs/DB11299,Vanillyl butyl ether,https://go.drugbank.com/structures/DB11299/image.svg,Vanillyl butyl ether is an ether of monohydroxybenzoic acid. It is added to food products as a flavoring agent. It is also present in cosmetics and personal care products as...
